Name,Guild,Ally Code,Account TZ per swgoh (player reset time zone),GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Leia Organa,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer
"TMONEY",SithStrikeTeam,673871277,-4,4523281,2725377,1797904,151,413,51,336,1782061,940666,93,0,187,1,174,27,41,74,86,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"Kai Dannik",SithStrikeTeam,378913252,-5,5834633,3536181,2298452,153,108,309,403,2048004,1488177,145,2,317,1,227,38,70,102,120,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1
"Kale Raxl",SithStrikeTeam,428441352,-5,8238216,4959530,3278686,151,137,279,390,2898794,2045108,205,10,458,2,269,69,86,144,187,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1
"GameMasterTy",BRG Knights of Templar,638481212,-4,8006660,4626523,3380137,136,48,158,434,2608823,2014958,148,10,575,6,294,83,109,124,138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"Stu Karnus",BRG Knights of Templar,531577471,-6,6865942,4103311,2762631,148,105,75,416,2371666,1728995,136,3,349,4,243,45,97,119,150,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
"Amish Thunder",BRG Knights of Templar,176912959,-5,7161291,4070793,3090498,131,-4,157,383,2242534,1827245,162,15,332,2,240,36,83,125,151,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
"Meeraval Marnath",BRG Knights of Templar,945775464,-5,9678253,5745070,3933183,146,18,326,480,3190774,2539703,229,22,696,5,300,93,131,195,207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"Husky",BRG Knights of Templar,426623327,1,8731376,5444126,3287250,165,-33,222,461,2956505,2478503,243,15,580,5,254,76,121,166,190,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
"StradsMan3",BRG Knights of Templar,932773673,-6,9940068,5853880,4086188,143,14,223,453,3238048,2587757,249,15,678,6,317,96,132,183,210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"yoadreane",BRG Knights of Templar,578743589,-6,8564908,5266126,3298782,159,-1,202,430,2900110,2356131,222,18,559,5,267,76,114,143,173,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"lim",BRG Knights of Templar,182423932,-5,7506685,4209853,3296832,127,63,142,394,2391146,1818707,140,3,467,3,266,71,93,110,128,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1
"Skycrawler",BRG Knights of Templar,622484469,-8,7687188,4851824,2835364,171,241,71,404,2963375,1877583,216,11,373,2,232,59,93,143,180,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0
"MasterExploder",BRG Knights of Templar,871232367,-6,8563326,5078174,3485152,145,-84,140,478,2693839,2377297,160,19,594,5,260,92,118,173,188,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"KreigerXenos",BRG Knights of Templar,282691815,-5,8478444,4786403,3692041,129,9,343,496,2638570,2119261,166,6,558,1,270,79,130,179,187,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1
"Nettles123",BRG Knights of Templar,147898847,0,8493829,5015122,3478707,144,-81,108,452,2653029,2333451,192,25,616,4,259,99,109,152,170,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1
"Dark Helmet",BRG Knights of Templar,168861666,-5,9423928,5689882,3734046,152,67,209,426,3228088,2446562,253,16,531,4,302,63,107,189,216,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1
"MIL2F NOW",BRG Knights of Templar,427479521,-7,8767952,5359251,3408701,157,77,119,518,3058010,2292931,185,13,659,5,281,91,145,178,191,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
"Rex",BRG Knights of Templar,641548843,-8,6748414,4002656,2745758,145,150,161,442,2359106,1643550,121,6,409,2,251,54,94,123,141,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1
"Darthtim",BRG Knights of Templar,146688265,-6,8009656,4941950,3067706,161,114,161,416,2861657,2066117,207,16,414,2,243,46,103,148,170,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1
"KrypticKaoz",BRG Knights of Templar,945359717,-6,7247928,4373236,2874692,152,55,213,440,2459476,1885283,184,12,435,3,269,64,96,136,149,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1
"Noname Q",BRG Knights of Templar,927523775,-7,7921058,4673447,3247611,143,95,71,378,2684267,1976036,149,2,391,2,297,49,93,129,155,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1
"Andres",BRG Knights of Templar,436292767,-5,8212745,4717180,3495565,134,-65,220,400,2527826,2187367,180,9,509,4,286,68,98,129,148,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
"Stu McGree",BRG Knights of Templar,659723461,-5,8185491,4959888,3225603,153,90,120,467,2849099,2110113,219,8,567,3,285,76,119,150,173,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1
"Zayelt Yazmin",BRG Knights of Templar,921894553,-7,5987066,3847880,2139186,179,-135,134,441,1996295,1851585,147,14,403,2,220,53,81,103,128,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0
"sharks198",BRG Knights of Templar,449632632,-5,6233383,3831860,2401523,159,167,96,321,2273075,1554890,132,13,243,1,222,31,62,90,122,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0
"Robby Hanenburg",BRG Knights of Templar,265566658,-7,8253003,5010734,3242269,154,98,74,387,2881016,2114699,185,4,317,0,267,53,55,201,216,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
"Azrian Wayfinder",BRG Knights of Templar,534697898,-5,9202087,5451822,3750265,145,22,110,435,3030560,2402511,238,7,612,6,285,84,120,158,195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"Chef",BRG Knights of Templar,528421884,-5,8710235,5356167,3354068,159,113,113,461,3098430,2240906,190,15,533,3,296,67,126,169,203,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1
"Driller",BRG Knights of Templar,456288429,-5,8123126,4633378,3489748,132,42,79,370,2599072,2019044,161,4,293,0,276,30,87,155,197,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"Jadenhawke",BRG Knights of Templar,797846433,-4,7630971,4482220,3148751,142,56,61,254,2527703,1935637,194,12,211,0,288,31,46,106,139,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"Mandigo Duco",BRG Knights of Templar,938411964,-5,7816503,4820490,2996013,160,63,192,481,2734868,2081277,194,17,545,2,279,79,124,143,157,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
"Odog916",BRG Knights of Templar,568143631,-8,8583436,5296706,3286730,161,120,131,447,3077585,2209770,235,20,490,4,265,57,121,165,184,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
"KillerKemphfer",BRG Knights of Templar,249539328,-5,8817929,5354038,3463891,154,57,209,394,3019349,2311231,234,16,355,1,286,52,62,215,231,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1
"halfwayhook",BRG Knights of Templar,486729994,-3,9162525,5304659,3857866,137,-17,361,492,2904632,2397389,193,18,680,6,297,90,139,176,192,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"Shadowtrap",BRG Knights of Templar,226344937,-7,10613231,6396972,4216259,151,-51,433,566,3435329,2933031,248,19,1029,8,313,146,180,215,224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"MeMeItsMe",BRG Knights of Templar,213144715,9,8883531,5264168,3619363,145,-17,72,399,2874424,2372343,206,18,536,5,285,71,105,143,182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"Joshua I K Wilson",BRG Knights of Templar,172459436,-2,9184398,5294199,3890199,136,-30,415,427,2882793,2410730,231,22,540,4,294,76,102,183,207,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
"Ashaman",BRG Knights of Templar,793686414,-7,8845819,5142847,3702972,138,103,188,474,2956187,2157838,209,17,610,4,265,86,122,176,189,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"LukebinSolo",BRG Knights of Templar,957766271,-6,7352588,4424928,2927660,151,87,53,377,2537851,1884424,183,12,342,1,242,43,78,131,156,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
"Faulker",BRG Knights of Templar,697435359,-1,8119982,4704484,3415498,137,79,56,361,2688402,2012424,189,11,424,3,254,54,85,124,158,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1
"SoyCrab",BRG Knights of Templar,769199828,-1,5755971,3321071,2434900,136,-237,308,611,1638917,1681478,70,11,524,2,180,68,115,132,135,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1
"DarthSchmi",BRG Knights of Templar,445339133,-8,4924410,2836159,2088251,135,142,163,491,1666215,1169944,68,4,346,2,173,46,81,92,106,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
"Zac",BRG Knights of Templar,393687345,-2,6734934,4036739,2698195,149,-271,245,508,1958724,2078015,139,24,556,4,230,75,108,123,132,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1
"Redhawks4 pitcher",BRG Knights of Templar,279357594,-4,1671255,1122330,548925,204,321,0,93,708128,412411,9,2,18,0,43,3,3,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ashla Bogan",BRG Knights of Templar,378192553,-5,9527280,5628980,3898300,144,112,82,487,3259321,2359293,227,19,738,1,270,104,126,191,209,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1
"Altern8",BRG Knights of Templar,453728856,3,9530423,5771006,3759417,153,40,149,448,3235320,2518576,250,26,601,2,292,83,107,200,236,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1
"Talin Vandor",BRG Knights of Templar,777742531,-7,9186160,5435483,3750677,144,53,64,410,3065716,2355493,225,9,505,3,295,74,88,188,205,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1
"QuarterwayHook",BRG Knights of Templar,367747775,-3,7800611,4408929,3391682,129,5,300,471,2439717,1967408,152,10,534,4,256,72,112,149,160,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
"Feel my force",BRG Knights of Templar,239758921,-7,11294305,6805247,4489058,151,-26,391,626,3697761,3078712,227,22,1194,8,328,165,213,256,259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CT5555",BRG Knights of Templar,294933721,0,7676941,4454078,3222863,138,115,188,418,2581674,1862293,120,18,462,2,235,58,103,126,158,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1
"Blaster08",BRG The Wampa Den,855782277,-8,10794669,6396369,4398300,145,-9,446,546,3501264,2866649,251,36,1047,7,323,158,175,205,222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"BaByHaGriD",BRG The Wampa Den,368566945,-5,8204647,4781750,3422897,139,-62,219,502,2567052,2214698,209,19,537,2,280,71,139,166,180,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
"Szero99",BRG The Wampa Den,287595833,-5,8200173,4803098,3397075,141,-76,196,509,2561585,2241513,206,19,580,3,277,79,136,166,177,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1
"AmazingRando",BRG The Wampa Den,655592634,-7,9642191,5909665,3732526,158,3,276,610,3252477,2627214,214,22,886,7,296,117,201,210,217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"Ockalmighty",BRG The Wampa Den,945643169,-5,9888582,5932956,3955626,149,-135,209,497,3066233,2846109,256,29,795,6,309,108,153,180,207,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"Nano",BRG The Wampa Den,858259842,0,10040873,5684785,4356088,130,17,850,527,3163778,2521007,237,40,1014,5,267,140,142,185,192,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
"BarJudah",BRG The Wampa Den,941577746,-4,10487735,6184251,4303484,143,-44,357,569,3342222,2833841,261,30,949,7,308,127,191,217,222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"LongTaco15",BRG The Wampa Den,837681387,-6,8680491,5102889,3577602,142,23,174,480,2843721,2253072,190,10,645,5,287,97,130,158,176,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
"Ayrbud",BRG The Wampa Den,127417214,-5,9810539,5831684,3978855,146,-100,130,463,3059091,2743301,252,27,709,5,299,93,140,173,208,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
"Bev el Agua",BRG The Wampa Den,614383692,-5,11393794,6856851,4536943,151,25,443,602,3810394,3011789,267,35,1152,8,329,159,213,243,247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Josiah Zethno",BRG The Wampa Den,797935243,-5,8778385,5219946,3558439,146,-196,197,459,2611781,2578005,216,19,613,4,295,77,130,151,175,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1
"EOD Dad",BRG The Wampa Den,397586672,-5,9231195,5552055,3679140,150,13,137,531,3082068,2465871,218,25,713,4,280,95,160,188,200,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1
"DarthGwalt",BRG The Wampa Den,865769187,-4,10228193,5961297,4266896,139,-89,469,525,3160398,2800212,233,24,878,7,297,126,160,202,214,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"MINI KingFD34",BRG The Wampa Den,995572385,-5,9324586,5457299,3867287,141,-225,522,554,2707223,2745420,222,19,859,5,276,119,158,187,196,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
"JakeKuchta",BRG The Wampa Den,648487887,-6,8560799,5241025,3319774,157,22,97,515,2923794,2316780,223,16,677,5,258,93,140,166,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"TDU",BRG The Wampa Den,976589444,-4,11673417,7007314,4666103,150,-44,567,585,3786292,3210975,292,39,1292,8,318,179,204,221,231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Mafrah",BRG The Wampa Den,584754876,-6,9933923,5683327,4250596,133,-43,496,532,3069039,2598184,212,31,864,6,290,125,161,195,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"TheSlayer91",BRG The Wampa Den,978664557,12,10213096,6098157,4114939,148,51,433,571,3438935,2648631,230,33,961,5,298,138,172,219,220,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
"Mini Bedrock888",BRG The Wampa Den,263259111,7,11901662,7184662,4717000,152,10,383,616,3968690,3185578,296,45,1277,8,331,178,226,252,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Andlu Liown",BRG The Wampa Den,517837385,-11,9535774,5818763,3717011,156,22,106,570,3238170,2568146,209,8,897,6,303,123,178,187,195,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"MikMak",BRG The Wampa Den,173352618,-6,8713201,5206394,3506807,148,63,238,476,2954712,2247128,201,17,690,4,267,99,117,160,167,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
"Sovereign",BRG The Wampa Den,528537612,-8,9673578,5754549,3919029,146,-133,396,568,2981048,2761969,220,30,931,6,286,130,170,194,210,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"DrDarkRoast",BRG The Wampa Den,181267235,-6,10246500,5938158,4308342,137,-27,522,548,3233485,2694094,251,31,947,8,299,135,176,197,204,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"IG8888",BRG The Wampa Den,532896938,-1,10227560,5891327,4336233,135,-160,309,512,3011360,2864756,220,29,830,4,316,108,165,193,201,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1
"Banse",BRG The Wampa Den,819626936,0,11657793,7055033,4602760,153,-15,578,604,3850556,3169674,281,37,1204,8,330,174,209,255,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Bhaal182",BRG The Wampa Den,447195826,0,8943328,5122828,3820500,134,-71,295,500,2736142,2382030,228,19,685,6,299,88,140,171,178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"ApoC",BRG The Wampa Den,544958282,-11,8484931,5162690,3322241,155,-47,270,488,2784968,2368865,207,19,681,6,274,87,127,151,168,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"Novarich",BRG The Wampa Den,423722938,-7,9843164,5774518,4068646,141,42,74,516,3242535,2520369,227,17,817,6,300,109,163,182,194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"FinalBK",BRG The Wampa Den,544436897,-8,9351057,5536488,3814569,145,60,112,448,3129444,2387376,223,19,639,4,271,86,120,172,198,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
"San Holo",BRG The Wampa Den,688424765,-5,10540439,6249633,4290806,145,-25,525,549,3406587,2833818,270,30,886,6,311,122,171,231,236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"Demitri",BRG The Wampa Den,451289817,-5,11292426,6774268,4518158,149,-63,453,611,3628652,3134189,260,47,1235,7,317,175,217,226,237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"Jahgwa",BRG The Wampa Den,928754959,-5,8689457,4970212,3719245,133,-106,375,429,2612502,2355060,197,17,531,4,284,72,114,153,162,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1
"Molla Pabloko",BRG The Wampa Den,683779478,-5,8985667,5140469,3845198,133,-49,220,509,2770831,2360562,129,26,700,4,285,98,144,174,184,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"SteelEagle",BRG The Wampa Den,225536362,11,8893178,5152884,3740294,137,42,341,559,2899608,2253276,164,27,837,6,265,124,156,174,185,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
"Scarb Fir",BRG The Wampa Den,872612614,-6,9100050,5321999,3778051,140,-55,344,533,2864236,2454285,188,25,806,5,272,118,149,175,189,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
"Masso Rebwa",BRG The Wampa Den,942277519,-5,8829940,5207185,3622755,143,60,97,457,2949653,2251297,180,16,608,5,283,85,121,161,180,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
"LostJedi",BRG The Wampa Den,264449998,-3,10728911,6633308,4095603,161,-24,282,601,3615308,3002766,257,28,1073,7,302,150,191,240,245,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"LondonBatman",BRG The Wampa Den,772885354,-6,8492023,4861672,3630351,133,-69,253,507,2587672,2250315,136,24,669,4,251,94,133,164,179,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
"Mini Bigdaddyt3232",BRG The Wampa Den,449243184,0,10074266,5957343,4116923,144,-38,485,614,3231762,2721891,181,32,1125,8,305,167,194,200,207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"duck",BRG The Wampa Den,635468945,-9,9842783,5636608,4206175,134,-205,400,489,2823882,2808631,231,29,819,6,299,112,145,173,192,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
"Jossk",BRG The Wampa Den,385734574,6,9036094,5331393,3704701,143,-60,212,554,2864190,2466527,181,27,833,7,277,115,155,179,188,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"Mo Stylz",BRG The Wampa Den,587551555,-6,8536429,4729030,3807399,124,-15,278,512,2586946,2130716,124,23,701,4,267,97,139,158,168,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
"Seablazer",BRG The Wampa Den,291158113,-4,9521562,5790560,3731002,155,8,154,441,3198584,2571825,247,22,658,5,297,93,119,170,203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"Ravith2",BRG The Wampa Den,775947278,-1,10175041,6024935,4150106,145,-95,255,564,3176699,2833502,220,16,798,4,311,96,190,225,233,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1
"Wes Terallo",BRG The Wampa Den,469973666,-8,9369268,5753074,3616194,159,-24,383,514,3135001,2604929,217,19,766,7,289,103,150,179,201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"Vanilla",BRG The Wampa Den,168137321,-6,9030402,5527943,3502459,157,60,211,610,3126982,2384751,202,14,901,7,280,131,170,201,201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"Tharius Dawnbreaker",BRG The Wampa Den,554516524,-6,9937149,5806309,4130840,140,-12,390,488,3182382,2613120,205,24,762,5,297,113,140,193,213,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
"Tylin Vaille",BRG The Wampa Den,684765183,-6,12157210,7421745,4735465,156,34,465,679,4143418,3245851,270,44,1470,8,333,207,266,266,268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Maverick",BRG The Wampa Den,911715595,-8,9502665,5735503,3767162,152,93,75,454,3281465,2419433,244,23,621,5,306,84,122,186,195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"DarthJavin Vigil",BRG The Wampa Den,754926717,-3,12525081,7660865,4864216,157,-43,750,645,4131362,3500511,302,41,1562,8,325,236,237,259,267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Elshondo",BRG Umbaran Mercenaries,848839342,-1,10875191,6655558,4219633,157,-12,297,609,3638353,2988656,239,48,1167,8,321,167,207,222,228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Randal Houisth",BRG Umbaran Mercenaries,821337555,5,9053701,5128621,3925080,130,-125,225,492,2660774,2445800,165,20,650,4,287,83,139,177,190,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
"Wicket87",BRG Umbaran Mercenaries,165669563,-4,9112833,5297299,3815534,138,10,214,533,2922094,2345093,175,17,779,4,295,120,156,174,179,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
"Shmeeegzz",BRG Umbaran Mercenaries,734912572,-3,8155040,4950079,3204961,154,249,118,472,3032775,1906597,145,20,588,4,260,83,119,149,173,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
"Kaveman",BRG Umbaran Mercenaries,419233423,-4,9595327,5708852,3886475,146,102,154,471,3283853,2401541,237,27,542,2,300,74,107,237,245,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
"DarthElshondo",BRG Umbaran Mercenaries,689163274,-1,8437707,5172994,3264713,158,151,238,470,3047545,2121288,193,29,612,4,265,91,117,158,176,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0
"Azrael",BRG Umbaran Mercenaries,117388825,-4,10177086,5884756,4292330,137,-9,496,577,3231174,2643861,183,31,998,7,303,145,182,206,214,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"Rabbit4t2",BRG Umbaran Mercenaries,922828851,-6,8034815,4884183,3150632,155,-33,159,538,2654721,2226743,144,19,662,4,269,91,139,161,173,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
"DanPal37",BRG Umbaran Mercenaries,413355852,-4,5587311,3255939,2331372,139,-147,119,400,1678904,1577035,86,10,318,2,214,48,71,89,109,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1
"TritonDankwalker66",BRG Umbaran Mercenaries,818912973,-5,5707398,3339153,2368245,140,158,189,463,1973247,1363256,94,7,402,3,185,59,83,101,112,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1
"Schmiticus",BRG Umbaran Mercenaries,488999866,-4,8500967,5105565,3395402,150,43,258,550,2869189,2227019,165,25,703,4,267,96,147,180,190,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
"Namazu",BRG Umbaran Mercenaries,775456321,-4,4630232,2768849,1861383,148,-246,165,422,1359568,1408605,79,8,294,1,186,45,54,83,90,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
"BIGFern69",BRG Umbaran Mercenaries,264513616,-6,7510242,4299173,3211069,133,-9,263,528,2347850,1922361,193,26,649,3,213,86,121,146,153,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1
"Perez",BRG Umbaran Mercenaries,298324787,-5,6284615,3870199,2414416,160,42,60,339,2164464,1681165,132,0,138,0,252,10,61,125,145,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
"Bel Zetafar",BRG Umbaran Mercenaries,616826226,-5,5689589,3490250,2199339,158,-7,112,404,1920797,1568777,102,13,280,2,202,35,76,98,122,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0
